model_id,direct_run1_ms,direct_run2_ms,direct_run3_ms,direct_mean_ms,direct_std_ms,ncu_run1_ms,ncu_run2_ms,ncu_run3_ms,ncu_mean_ms,ncu_std_ms,overhead_ms,overhead_percent
gpt2_layer6_embd1024_ffn4096_head16_pos512_max2_batch4_prompt1,4334.511501659999,4315.60748766,4346.94094866,4332.35331266,15.777825559291172,8993.82619444,9154.613283440001,8723.66650444,8957.368660773336,217.77429922608178,4625.015348113336,106.00
gpt2_layer8_embd3072_ffn12288_head48_pos1024_max2_batch4_prompt1,4715.50594034,4716.64382234,4723.49838534,4718.549382673334,4.323559229094365,9700.511777919999,9727.15265192,10247.743787919999,9891.802739253335,308.5416611031901,5173.253356580001,109.00
llama_layer6_embd1024_ffn4096_head8_pos512_max2_batch4_prompt1,4518.0418253,4495.289461300001,4510.8842472999995,4508.071844633333,11.633990006301513,9676.680188920001,9700.409546920002,10182.73532792,9853.275021253334,285.5675766949797,5345.203176620001,118.00
llama_layer8_embd4096_ffn16384_head32_pos1024_max2_batch4_prompt1,6081.597050099999,5797.4686561,5750.558135099999,5876.541280433333,179.12579588187347,11573.054277459998,11510.99458646,11413.76463546,11499.271166459997,80.28932958055056,5622.729886026664,95.00
qwen_layer6_embd1024_ffn4096_head8_pos512_max2_batch4_prompt1,4550.6734543,4628.6210893,4577.4297593,4585.574767633333,39.606998385207916,10526.948567300002,10227.3301673,9705.2594523,10153.179395633331,415.83290289663586,5567.604627999998,121.00
qwen_layer8_embd4096_ffn16384_head32_pos1024_max2_batch4_prompt1,7282.49175426,9555.44214926,6967.49920526,7935.144369593334,1412.0300094459485,16996.16634612,17353.66155212,16930.14373512,17093.323877786668,227.86295179072275,9158.179508193334,115.00
